video_id,video_title,video_category,comment_text,author_display_name,author_channel_id,published_at,like_count,reply_count,comment_length_char,kata_indikasi_judol_ditemukan,jumlah_kata_indikasi_judol,sentiment_score,sentiment_label,is_judol_comment
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"hbd ci, semoga makin sabar ama erick, btw diet rick jangan kelepasan",@aldimahendrag1688,UCgkeo_g1rWr_naWC9XAU0kQ,2024-11-22T15:02:46Z,5,0,68,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,erik kaya Dora Emon😂😭,@MuhammadAdipura,UCjtFzheEMpEDf0LqIiFVw_A,2024-11-22T07:52:40Z,0,0,21,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Si paling hoki njay,@rachmatrealdy4074,UCEHf78okGYz4UTB59yWjqXw,2024-11-22T07:15:11Z,0,0,19,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"Di indonesia kebalikan nya, ganja illegal rokok legal karena pajak dari tembaukau 😂",@dioimam15,UC02Rq4cyjr7FfroSqN09kbg,2024-11-22T06:53:23Z,0,0,83,,0,-0.4767,Negative,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,lim gimana cara menghindari genre ntr?,@krisnadipa3110,UCXHocj7WqtB3NTGP_mIAPjg,2024-11-22T04:36:05Z,0,0,38,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,bang sk69 ga up lagi ni bang,@riezrafaroro2373,UCH64xBSn7OC1B9ECIhKYM9Q,2024-11-22T01:58:46Z,2,0,28,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Erriickkkkk 😂,@bagusichwanda2511,UCYJ7I7fiotflHElUexm3ZCg,2024-11-22T01:45:50Z,0,0,13,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,3:05 Erick kentu sama bunga💀💀💀,@simpansajahatimuu,UCr1Mjqm_ds389cBASibSM7w,2024-11-22T01:45:26Z,0,0,30,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Si kodok & ikan dori,@naangadiik,UCHgRkRfcRVQcOF5EF70kf2g,2024-11-22T01:12:08Z,0,0,20,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,rik gua ngakak lu kek BUCI anjg wkwkkw,@YSofficialRF,UCUe5kz4V2W5BDTVVuO0sx-A,2024-11-21T23:03:43Z,0,0,38,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"Semoga taun depan bisa ikutan jejak mu king, ci deb emang ter the best, jangan sia siakan ci deb king 🔥🔥🔥",@Nero-vc8xd,UCzxiIzIrfOPiAyZMqQx8z4w,2024-11-21T21:47:54Z,1,0,105,,0,0.6369,Positive,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Hdir,@btmviavallen6117,UCICy0vD9IYiGXbHQVkvJdRQ,2024-11-21T16:13:55Z,0,0,4,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Nyoba sate buaya bang,@cocolodon_9035,UCq4xvmKfs0-tyMZiigCa0ew,2024-11-21T14:41:32Z,0,0,21,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Si Erik jadi bapak Bapak 😅 takut istri heheh,@F-INDO,UCOidhVbR84CKCKHjAUJdG1w,2024-11-21T14:01:46Z,0,0,44,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Mama erik pasti tenang anaknya nikahin seorang ci deb,@tryingtorealize5902,UCRL4dKvcRCqCd5FXTXArA7A,2024-11-21T12:59:22Z,0,0,53,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,gw kalo liat sifat ci deb gw keinget bgt ama mantan gw yg suka elus pala gw :'),@ardiansyah_nur,UChdFm42lT63fKfUyXXhaJkQ,2024-11-21T12:36:29Z,0,0,79,,0,0.5106,Positive,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Tim anti skip skip iklan club ☝️,@ryanfebrians,UC8POfb1iv1cDr_Fp-lO2Hdg,2024-11-21T11:54:28Z,0,0,32,,0,-0.3182,Negative,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,manusia haus validasi wkwkwkwkwk,@gamingtrex2580,UC4BKWu3GwfqkZKJBH5urRhw,2024-11-21T11:31:24Z,0,0,32,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,aku mau vlog lgeeeee,@yuristrarahma1616,UCBu2L4RfKOOlXsyBwkmsrXA,2024-11-21T11:04:35Z,0,0,20,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,COCOK BUAT DI NIKMATI DENGAN MIE+TELOR,@PanduTriyono,UCITWSGuO6xxXidNt2iSHsYA,2024-11-21T10:58:16Z,4,1,38,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,hoho,@gsgshss936,UC1X_CvvtKFE7GnqLqRCTCQw,2024-11-21T10:52:35Z,0,0,4,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"Ci deb bikin channel juga please. kadang kan ci deb sering masak buat erick dan kegiatannya didunia esport, nah itu bisa buat jadi bahan konten buat ci deb, secara ci deb ini positive vibes banget orangnya 😍😍",@abcdxxikrnwn,UCmkvEDYbXSV150WQ3LdgAIw,2024-11-21T10:50:08Z,9,0,208,,0,0.6705,Positive,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Woyy dah 144k aja nih🎉🎉🎉,@DimasJulimarPrajasa,UCm-MIAvEqnd91z3S7zk0b-A,2024-11-21T10:08:15Z,0,0,24,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Anjeenk rik banyakin konten ginian 🎉,@JeremyaSinaga,UC4nsI8cM5v-9SXoaI9B6JNA,2024-11-21T09:07:11Z,0,0,36,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Hadiir,@JeremyaSinaga,UC4nsI8cM5v-9SXoaI9B6JNA,2024-11-21T08:58:06Z,0,0,6,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"olahraga rik, perut lo besar,",@haidiralkatiri3493,UCPmY19SkO1iXzZwn4w6AicA,2024-11-21T08:28:57Z,0,0,29,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Family friendly,@xyanblogaming347,UCb5WbYsSxsX_VJeBtMLwZjg,2024-11-21T07:28:53Z,0,0,15,,0,0.4939,Positive,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,nge gym lah gendut...,@RWA_22,UCpqzkdmeHjOhwVCQvYZky1g,2024-11-21T07:23:35Z,0,0,21,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"ingat erikolim andaa makan jembuttt, jembut di makan, lalu anda ngedis ngedis pasti kata² anda tajem, krna setiap anda ngedis kluar jembut yg anda makan tadiii
~masmasmadura",@closethedoor3.1,UC3-KdCrUFyP90zk-Jf26z9A,2024-11-21T07:15:45Z,2,0,173,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,lu sama kyk gua bang tidak suka dipijat,@aryamahardika4825,UCpUX1CGObisarOnmLo6TmjA,2024-11-21T07:06:13Z,0,0,39,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,niceeee,@rendyagustiansyah1982,UCIf-6iTY2WaGXXbZ7KE-y-Q,2024-11-21T06:50:22Z,0,0,7,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,gym lagi rick gendut lagi lu,@bimaadi-m9l,UCmnoIOUUKpXMJ-iNOCWyu8g,2024-11-21T05:21:50Z,0,0,28,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"Kelaz Rick 4 hari jadi 1 vidio, orang lain pake part-part pake 1 day 1 vidio , kelaz soapking 🔥",@jakam4211,UC8JcqT5JRO91Gui4IfTnyoA,2024-11-21T05:01:58Z,1,0,95,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,lu beruntung banget rik bisa dapetin kk debora jangan sampe lu kecewain kyk yang sebelum-sebelumnya,@afrlz6477,UCO3TKOW4DzcerPxnhBijwcQ,2024-11-21T04:36:43Z,6,2,99,,0,0.3612,Positive,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"Req prank kdrt rik, dah like n subrek",@nyxtural69,UCBJezh5kLQIyCG0CNHsgemQ,2024-11-21T04:03:57Z,0,0,37,,0,0.3612,Positive,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"bang tolong bantu aku bang aku seminggu keluar kerja bang aku memiliki kucing 8 ekor bang bisa tolong belikan makanan kucing bang saya mau lepas adof tapi aku kasian bang.mudah mudahan Abang membaca bang.terimakasih bang
saya udh dm abng di tik tok mohon di bantu",@sayanawin-ie7jw,UCvTFkScCFyu9o5_DY0aqfOQ,2024-11-21T04:02:40Z,0,0,263,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Rik diet rik,@evanderjoshua1281,UCHlqj80sSw0wLng-B_tHBIQ,2024-11-21T03:49:03Z,0,0,12,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,16:24 kenapa semu cewe gini😅,@Blooo09,UCDoZIfeMSkSn1JyyVehIcyw,2024-11-21T03:28:09Z,2,1,28,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,SERING SERING  BIKIN VLOG JALAN JALAN RIK DUNIA ITU LUAS BIAR MELEK MATALU,@singlefighter123,UCGN2amOLszco_eUCpKinEPQ,2024-11-21T03:12:55Z,0,0,74,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"RIKKK LUU GENDUT BANGET COKKKKMM,DIET + GYM DAHHHH",@yogirandika5210,UCZrBRoHnGUzLmdxipZFr2IQ,2024-11-21T03:11:19Z,0,0,50,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Susah bgt dibangunin😂,@naninonani49,UCol5SuqsfbhMIK3r6KtWh3w,2024-11-21T02:47:41Z,0,0,21,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Diet lu gendut,@Rangda-ng1if,UC-leI9s5kjrnAHKmSxa_gqQ,2024-11-21T02:34:12Z,1,0,14,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Akhirnya erik terselamatkan,@bosbuaya6705,UCM4eJhDlHSeo0xvOMDPbNSw,2024-11-21T02:05:35Z,0,0,27,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,gendut lo rik,@Zhaaaooo,UCDj33RJ2ipeYDVkRu0xiJ-g,2024-11-21T01:10:30Z,0,0,13,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"Gue tau content ini bukan untuk seminar relationship, tapi gue ngeliat dan  mendengar dari 2 orang yang udah punya pemikiran dewasa dan saling menghargai ini. Gue selalu dapet pelajaran buat diri gue buat lebih dewasa. Buat Ci debora dan Erik semoga semoga selalu langgeng. Aamiin",@kuminamon,UCKVWUb_R5GtwZIDKyl4DjbQ,2024-11-21T01:04:58Z,47,2,280,dewa,1,0,Neutral,1
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"Ci deb keliatan calm banget ngadepin erick, dewasa banget bener bener bisa ngertiin erick.  Bayangin kalo istrinya erick bukan ci deb, akhirnya gw paham alasan kenapa erick sayang sampe menikah sama ci deb 🤣🤣🤣",@weldamaulana6056,UCvJ76TtKktvLiB8d8wZVGeQ,2024-11-21T00:52:49Z,20,1,209,dewa,1,0.3182,Positive,1
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Si erik enak modal pelee doang bininya yg bayarin 😂,@riorisano4628,UCW13YTnBC5NzQ9Vc0F5TmPQ,2024-11-20T23:36:31Z,1,0,51,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,plis next todvlog wajib minimal banget diatas 30 menit bang sejam juga oke wkwkkw yang setuju like dong,@BEJEJITU,UC59LUmpYza4dMK1RQNWkUTA,2024-11-20T21:15:54Z,5,0,103,,0,0.3612,Positive,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Erikolim jinak bgttt njjrr,@kloworgaming7347,UC2BJBA4jeWOLi3jpHU_zKWA,2024-11-20T19:42:57Z,16,0,26,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Rik kalau misa si cewek gak sadar2 gimana? 13:55,@melkyano9891,UC8pMcPdVnc4If05gdp_SSOg,2024-11-20T19:22:44Z,1,0,48,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Semoga bisa dapat istri kayak ci deb 🤩,@richardxxx69,UCY8JvyOV3BuEjNho1ePdAWg,2024-11-20T19:13:19Z,0,0,38,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Akhirnya jimbot ada kerjaan,@richardxxx69,UCY8JvyOV3BuEjNho1ePdAWg,2024-11-20T19:10:14Z,0,0,27,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"Pas di lindungi oleh tuhan
Langsung sok suci 😂😂",@grldwdju,UCepqGvyEdDriRgfZfJVVd4w,2024-11-20T18:18:41Z,0,0,47,,0,0.3182,Positive,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"Rik olahraga rik, lu mulai gemuk karna di manjain terus ama ci debora 😅",@Bandrex07,UCnpwDPFOykNPTQm0OYONtSw,2024-11-20T18:12:42Z,76,1,71,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Makin bulet aja bang,@disi2334,UC1TFtacuix6vPAkklCu3fpw,2024-11-20T18:02:50Z,0,0,20,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Next ke eropa,@sauron5271,UCxA1E6hCEIKF9BZvgSIKxSw,2024-11-20T18:00:18Z,0,0,13,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,ko gua tkut lu bosen ya bang kaya dulu lgi wkwk semoga kagak dah,@sadamzibran3167,UCPiR7lujPporTNnwdhIKS_A,2024-11-20T17:55:20Z,0,0,64,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,❤❤❤,@ChristianyWidyaningsih,UCjcnVJfGn4T0Knukx9cquWw,2024-11-20T17:51:38Z,0,0,3,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Happy birthday ciciiii semoga sehat selalu dan sabar selalu dngn erik ya ciii,@palembangrandom8679,UCucpbOCSHdo35f4sYkUFB7w,2024-11-20T17:31:20Z,2,0,77,,0,0.5719,Positive,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Info loker bg 😢,@EkoMana-ug7vz,UCydHoNSLhgvKw7ddbvYFabg,2024-11-20T16:38:44Z,0,0,15,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"Ci deb auranya positif banget ya, dan ericko juga 😅😂",@muhamadfkri,UCZCC_SmBiFpBhGRcPZ0a75g,2024-11-20T16:22:15Z,24,2,52,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Happy birthday ci deb 🎉,@muhamadfkri,UCZCC_SmBiFpBhGRcPZ0a75g,2024-11-20T16:20:42Z,0,0,23,,0,0.5719,Positive,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"Gabisa dibohongi sih emang, stay calm king.",@RoyaltyON-n5r,UCn3VLPBH5X4R-M0ycDkDOxw,2024-11-20T15:36:13Z,0,0,43,,0,0.3182,Positive,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"gw keluar air mata rik wkwkwk , kapan gw bisa ketemu cewe kaia istri lu rik :') #Guruhonorer",@TeacherKulbet,UCmixj207KOF4bC96hddW1EA,2024-11-20T15:34:06Z,0,0,92,,0,0.5106,Positive,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"penonton sedang menunggu munculnya Soap Prince , the Son of SoapKing",@aroundus29,UC6MPd601mfLNrNGDNW9IOKA,2024-11-20T15:31:45Z,11,2,68,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Akhirnya bisa nonton erick versi ini❤,@mdo_seba,UC1IW4G_Kxwza8S7rWq5zkEg,2024-11-20T15:16:40Z,13,0,37,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,hadirr,@fajriahmad9220,UCnqT75huUKwsnB_643fXmOw,2024-11-20T15:07:45Z,0,0,6,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,keren juga bini lu rik,@didyy,UCYgFOgZWNEqeEwyy3GfRDSA,2024-11-20T15:02:28Z,0,0,22,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Yooo,@AtepRijal-r7o,UC_YZWfaDjTAbXWzpSisg2CA,2024-11-20T15:02:21Z,0,0,4,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,KENAPA JADI FAMILY FRIENDLY😭🤣🤣,@hadatadipurwa6882,UCP8tjNAeeG4JBpysRrBPVjA,2024-11-20T14:50:12Z,1,0,30,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Happy birthday cidebb,@user-du5vc2bk5p,UCRKSzGGhdQl1W9W0pqO4qUQ,2024-11-20T14:39:48Z,0,0,21,,0,0.5719,Positive,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,ikutan seneng,@ra1hann,UC3OyXIqItibFWsewPzqeXMw,2024-11-20T14:16:27Z,0,0,13,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Jgn lupa live king,@Iscofr13,UC_ojgSOkTeciguiZdJgaZDw,2024-11-20T14:07:16Z,0,0,18,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Skidipapap nya spill dikit dong 😂,@dedotcorp9436,UC5fE3eYVvnzEOMUhOFCBGew,2024-11-20T13:49:38Z,0,0,33,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,pasti thumbnail sama judul ide bini lu ya bg,@nandapranstawijaya9797,UCK-0gjKG7wKzBDhXXf3w-2w,2024-11-20T13:46:55Z,0,0,44,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Saya Ikut merasakan yang Erick rasakan,@bangexile,UCOT-w2ML_45cq8yE95_pL4w,2024-11-20T13:28:40Z,0,0,38,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Selamat ulang tahun istrinya erickolim 🎉,@farhanr6253,UCrDzbHLvUVtmrwhal2bs2Ow,2024-11-20T13:23:58Z,0,1,40,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Si aduh beneran dong jadi konten family friendly,@HbbFriendly,UCorvmkVSnztHP-jf57stC3w,2024-11-20T13:23:20Z,3,0,48,,0,0.4939,Positive,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Sering sering bang.. asik juga,@xyzseennn,UCRrDnx1-FzwmjwHl8_04ZGQ,2024-11-20T13:18:45Z,0,0,30,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,12:28 that's X ?,@RASXCO,UCy-QeLf-VVrx9u_uDEmzmVQ,2024-11-20T13:08:16Z,0,0,16,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,soaper selalu menikmati videoku bng sambil udut ngopi di cafe hehe,@krisna_jefrianus,UCr8uDWrv-sw-2JU0APdfnaQ,2024-11-20T13:04:01Z,0,0,66,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"happy birthday for ci debora hope everything in the future will be good and thanks for every lesson that you gave for us, keep doing it!",@agiyura,UCssif2c27AcZMq4-QbtbfDA,2024-11-20T13:03:31Z,5,1,136,,0,0.9134,Positive,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Palembang hadir,@FerNanda-v2z,UCsC9MedNTA86PLOjv-2bVTQ,2024-11-20T12:58:50Z,0,0,15,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Hadir dari Padang Sumatra barat❤,@mellaanasta8667,UCu-zal5anpYmaHEFJkyIJhw,2024-11-20T12:56:16Z,0,0,32,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,9:54 shake that ass boii😂😂,@Xilds,UC4SkUZ-n4PD8btVHBn-w8_Q,2024-11-20T12:55:53Z,0,0,26,,0,-0.6369,Negative,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Bang spil baju lu pas nntn muang tay kece badai itu pen beli,@swordrangger8989,UCJN3-6TVKMPcCXYrHAKwsjg,2024-11-20T12:55:36Z,1,2,60,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,"Semoga apapun yang kalian masukan dalam wish kalian semoga terkabul, langgeng langgeng ya kalian😊😊",@edwingunawan3174,UCJTVdZTWUU-Z-1HodiEHspQ,2024-11-20T12:45:08Z,0,0,98,,0,0.4019,Positive,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Padahal cuma vlog biasa tapi kenapa gw ngakak ya ngeliat si erick 🤣🤣,@edwingunawan3174,UCJTVdZTWUU-Z-1HodiEHspQ,2024-11-20T12:41:46Z,1,0,68,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Gua nuggu arap komen disini suruh apus video ini karna dia jealous 😂😂😂,@Qwerty8768,UCpFQLuqJPPTm_BGaEKxg8ng,2024-11-20T12:41:00Z,6,0,70,,0,-0.4588,Negative,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Love love gindang. ❤❤❤❤❤❤❤,@Bangdon6,UC7Benu0CRctmX4iEyrme3EQ,2024-11-20T12:37:49Z,1,0,26,,0,0.8555,Positive,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Ini nih yg gw cari nih bray,@franxxid3032,UCT7GqVyCeYEW7tWyPqTWejw,2024-11-20T12:37:35Z,0,0,27,,0,0,Neutral,0
sa4FbbS8FzA,#TODVLOG  SUAMI SUPER MALAS vs ISTRI SUPER AKTIF,Entertainment,Live bang erikkk liveee hujan gini enakk!!!,@Mohdsandi24,UCOXYIuXg83brV369HFwcT6g,2024-11-20T12:34:27Z,1,0,43,,0,0,Neutral,0
